conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1905104059323084989,Thu Mar 27 03:46:17 +0000 2025,0, Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama melaksanakan pembiayaan negara dan pembangunan nasional. Lapor SPT di https://t.co/0SayioNTX8 paling lambat 31 Maret 2025. https://t.co/InpOttFbFP,1905104059323084989,https://pbs.twimg.com/ext_tw_video_thumb/1905103991983505408/pu/img/ID6aOoqp6tuRDioD.jpg,,in,,0,0,1,https://x.com/undefined/status/1905104059323084989,3168503149,
1904829853247168823,Wed Mar 26 09:36:41 +0000 2025,0,Eps.3 Lapor SPT Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. https://t.co/gGicwbn5Bo,1904829853247168823,https://pbs.twimg.com/ext_tw_video_thumb/1904829744337870848/pu/img/7rAlWgr8zJVHbB83.jpg,,in,,0,1,1,https://x.com/undefined/status/1904829853247168823,845258541187268608,
1904760224797368464,Wed Mar 26 05:00:00 +0000 2025,1,Survei global 2020 yang melibatkan ilmuwan CIFOR-ICRAF mengungkap kelemahan dalam pendidikan kehutanan. Topik seperti jasa ekosistem budaya hutan dan peran masyarakat adat masih minim dalam kurikulum. Bagaimana solusinya? Baca selengkapnya: https://t.co/95phaeF9ED,1904760224797368464,,,in,,0,0,1,https://x.com/undefined/status/1904760224797368464,819038263,
1904575602407203037,Wed Mar 26 01:40:28 +0000 2025,0,@sskusuzy Peran masyarakat sangat penting dalam memerangi narkoba.,1904710006890783094,,sskusuzy,in,,0,0,0,https://x.com/undefined/status/1904710006890783094,1585516784933011457,
1904691213049225710,Wed Mar 26 00:25:47 +0000 2025,0, Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. Lapor SPT kamu paling lambat 31 Maret 2025. https://t.co/8icA4TaHwf,1904691213049225710,https://pbs.twimg.com/ext_tw_video_thumb/1904691100511854593/pu/img/XhVSQawWC7idbMlg.jpg,,in,,0,0,0,https://x.com/undefined/status/1904691213049225710,1362231772444987395,
1904501815372095996,Tue Mar 25 11:53:11 +0000 2025,0,Eps.3 Lapor SPT Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. https://t.co/1KSk6TFXjm,1904501815372095996,https://pbs.twimg.com/media/Gm4mTXeaEAAeV5p.jpg,,in,,0,0,0,https://x.com/undefined/status/1904501815372095996,3237625305,
1904440004950290598,Tue Mar 25 07:47:34 +0000 2025,1,*Giyanto Tekankan Peran Masyarakat Komunitas dan Pelaku Usaha dalam Penegakan HAM: Rapat Koordinasi KemenHAM Bahas Strategi Capaian Target 7.063 Masyarakat di Jateng* https://t.co/bSCyfpFX9U https://t.co/27TYR3KQzW,1904440004950290598,https://pbs.twimg.com/media/Gm3uFerbkAASxU_.jpg,,in,,0,0,0,https://x.com/undefined/status/1904440004950290598,1886677208519131136,
1904420539109654928,Tue Mar 25 06:30:13 +0000 2025,1,Eps.3 Lapor SPT Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. Lapor SPT kamu di https://t.co/laZdr6yS9K https://t.co/CxjLj4VuB3,1904420539109654928,https://pbs.twimg.com/ext_tw_video_thumb/1904420421811998720/pu/img/QR_e1laSlkoRtPG6.jpg,,in,,0,0,0,https://x.com/undefined/status/1904420539109654928,3177914688,
1904396250163650960,Tue Mar 25 04:53:42 +0000 2025,1,Eps.3 Lapor SPT Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. https://t.co/dOcSXe1vgj,1904396250163650960,https://pbs.twimg.com/media/Gm3GLdHa0AEXvMd.jpg,,in,,0,0,0,https://x.com/undefined/status/1904396250163650960,1293840300960436227,
1904361538481426891,Tue Mar 25 02:35:46 +0000 2025,0,Eps.3 Lapor SPT Ustadz aja sudah lapor kalian kapan? Pembayaran pajak merupakan perwujudan kewajiban dan peran masyarakat untuk ikut serta secara langsung dengan bersama-sama melaksanakan pembiayaan negara dan pembangunan nasional. https://t.co/XamyWwqRO4,1904361538481426891,https://pbs.twimg.com/ext_tw_video_thumb/1904361455929171968/pu/img/wz694GZPvtxstxIE.jpg,,in,,0,0,0,https://x.com/undefined/status/1904361538481426891,996773783829602304,
